Timestamp,From Bank,Sender_Account,To Bank,Receiver_Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Predicted
2022/09/09 11:24,23,800124BD0,11,8001D5B50,13714.11,Euro,13714.11,Euro,ACH,1,1
2022/09/09 12:24,12,8001B8420,11,8001D5B50,1192.6,Euro,1192.6,Euro,ACH,1,1
2022/09/09 12:41,12,800202F00,11,8001D5B50,10.35,Euro,10.35,Euro,ACH,1,1
2022/09/10 11:07,12,800528290,11,8001D5B50,10655.79,Euro,10655.79,Euro,ACH,1,1
2022/09/10 17:36,22,8001AE930,11,8001D5B50,3837.07,Euro,3837.07,Euro,ACH,1,1
2022/09/11 04:37,20,800283B60,11,8001D5B50,4852.08,Euro,4852.08,Euro,ACH,1,1
2022/09/12 04:26,11,800065110,11,8001D5B50,16273.75,Euro,16273.75,Euro,ACH,1,1
2022/09/12 12:09,410,8003AA6D0,11,8001D5B50,14614.89,Euro,14614.89,Euro,ACH,1,1
2022/09/12 12:45,12,8001D5700,11,8001D5B50,679.71,Euro,679.71,Euro,ACH,1,1
2022/09/12 16:21,23,8000FE790,11,8001D5B50,3016.03,Euro,3016.03,Euro,ACH,1,1
2022/09/12 16:44,11,80027BDE0,11,8001D5B50,16902.4,Euro,16902.4,Euro,ACH,1,1
2022/09/09 11:29,4259,80ECD2930,7195,80ECD2520,491.24,Euro,491.24,Euro,ACH,0,1
2022/09/09 11:33,22155,80873ECF0,220504,808740F80,2607.56,UK Pound,2607.56,UK Pound,ACH,1,1
2022/09/09 11:43,1490,80056CE80,213952,80794B6F0,16399.75,US Dollar,16399.75,US Dollar,ACH,1,1
2022/09/09 13:47,18067,803707DC0,213952,80794B6F0,12898.83,US Dollar,12898.83,US Dollar,ACH,1,1
2022/09/10 11:02,116425,8060E9190,213952,80794B6F0,3135.27,US Dollar,3135.27,US Dollar,ACH,1,1
2022/09/10 23:52,28711,80763C2E0,213952,80794B6F0,16799.65,US Dollar,16799.65,US Dollar,ACH,1,1
2022/09/11 11:27,21922,80A673510,213952,80794B6F0,6726.34,US Dollar,6726.34,US Dollar,ACH,1,1
2022/09/11 13:08,6075,805ABBEE0,213952,80794B6F0,16607.84,US Dollar,16607.84,US Dollar,ACH,1,1
2022/09/11 14:35,248160,811A32DC0,213952,80794B6F0,12199.95,US Dollar,12199.95,US Dollar,ACH,1,1
2022/09/12 14:35,1665,8027A9260,213952,80794B6F0,12580.98,US Dollar,12580.98,US Dollar,ACH,1,1
2022/09/13 09:05,11157,80208F660,213952,80794B6F0,1152.9,US Dollar,1152.9,US Dollar,ACH,1,1
2022/09/13 10:05,11474,808A32010,213952,80794B6F0,13749.45,US Dollar,13749.45,US Dollar,ACH,1,1
2022/09/13 15:15,213952,80794B6F0,226391,809A73560,8239.84,Canadian Dollar,8239.84,Canadian Dollar,ACH,1,1
2022/09/14 07:40,213952,80794B6F0,214,80C1C8AC0,362354.97,Mexican Peso,362354.97,Mexican Peso,ACH,1,1
2022/09/14 18:57,213952,80794B6F0,224866,80D151C70,15883.93,US Dollar,15883.93,US Dollar,ACH,1,1
2022/09/15 12:41,213952,80794B6F0,3149,80E4B13E0,14660.46,US Dollar,14660.46,US Dollar,ACH,1,1
2022/09/15 13:53,213952,80794B6F0,29467,80382F320,1154414.37,Yen,1154414.37,Yen,ACH,1,1
2022/09/15 15:43,213952,80794B6F0,25536,80871BB70,7914.81,Euro,7914.81,Euro,ACH,1,1
2022/09/15 16:21,213952,80794B6F0,229227,80E253070,97258.59,Yuan,97258.59,Yuan,ACH,1,1
2022/09/16 00:20,213952,80794B6F0,29069,80206C890,4359.48,Euro,4359.48,Euro,ACH,1,1
2022/09/16 08:17,213952,80794B6F0,142836,80FE13FA0,18832.27,Shekel,18832.27,Shekel,ACH,1,1
2022/09/16 11:50,213952,80794B6F0,20898,80BC00080,18650.22,US Dollar,18650.22,US Dollar,ACH,1,1
2022/09/17 03:07,213952,80794B6F0,29435,80B52B5C0,10821.27,Euro,10821.27,Euro,ACH,1,1
2022/09/17 06:58,213952,80794B6F0,220504,807E8AAA0,11962.48,UK Pound,11962.48,UK Pound,ACH,1,1
2022/09/17 07:48,213952,80794B6F0,1501,8024B3B30,1243.17,Euro,1243.17,Euro,ACH,1,1
2022/09/17 12:04,213952,80794B6F0,12513,80B3686E0,8232.86,Euro,8232.86,Euro,ACH,1,1
2022/09/09 12:20,12979,80B48E8A0,16136,806A3A290,415.84,US Dollar,415.84,US Dollar,ACH,0,1
2022/09/09 12:00,25075,805FF2990,23833,80D0F39E0,1928.45,US Dollar,1928.45,US Dollar,ACH,1,1
2022/09/09 12:21,22345,80D0F7830,23833,80D0F39E0,4827.26,US Dollar,4827.26,US Dollar,ACH,0,1
2022/09/09 12:01,229558,80F12D680,2385,80F12D810,4345.36,US Dollar,4345.36,US Dollar,ACH,1,1
2022/09/09 12:22,116214,812D47D90,2053,812D489E0,2811.84,US Dollar,2811.84,US Dollar,ACH,0,1
2022/09/09 12:03,21568,807EF7F90,20486,807EF7F40,986.01,UK Pound,986.01,UK Pound,ACH,0,1
2022/09/09 12:00,214749,805DB7F20,124368,80E427DE0,8834.78,Euro,8834.78,Euro,ACH,1,1
2022/09/09 17:48,214749,805DB7F20,3420,80AEBD9D0,9254.38,US Dollar,9254.38,US Dollar,ACH,1,1
2022/09/09 20:16,214749,805DB7F20,122352,81071EAA0,7578.7,Euro,7578.7,Euro,ACH,1,1
2022/09/10 09:47,214749,805DB7F20,14549,801D08580,12729.42,US Dollar,12729.42,US Dollar,ACH,1,1
2022/09/11 05:55,214749,805DB7F20,18405,806FD7DE0,834985.93,Ruble,834985.93,Ruble,ACH,1,1
2022/09/11 15:01,214749,805DB7F20,17321,80A090510,13922.94,Euro,13922.94,Euro,ACH,1,1
2022/09/11 17:43,214749,805DB7F20,1601,811F005C0,11390.33,US Dollar,11390.33,US Dollar,ACH,1,1
2022/09/12 06:56,214749,805DB7F20,5836,802E7F950,15716.83,US Dollar,15716.83,US Dollar,ACH,1,1
2022/09/12 14:30,214749,805DB7F20,213580,8123CC980,1886.82,US Dollar,1886.82,US Dollar,ACH,1,1
2022/09/12 18:28,214749,805DB7F20,3514,80212D6B0,14295.77,Euro,14295.77,Euro,ACH,1,1
2022/09/13 11:27,214749,805DB7F20,15,80AD14210,27152.44,Australian Dollar,27152.44,Australian Dollar,ACH,1,1
2022/09/13 11:37,214749,805DB7F20,16109,808252DC0,9652.37,US Dollar,9652.37,US Dollar,ACH,1,1
2022/09/09 12:15,11,8002DBAE0,21745,801E11270,12481.21,Euro,12481.21,Euro,ACH,1,1
2022/09/12 04:08,1665,800604EA0,21745,801E11270,12983.78,Euro,12983.78,Euro,ACH,1,1
2022/09/12 13:22,21745,801E11270,21745,8017A0600,2067.37,Euro,2067.37,Euro,ACH,1,1
2022/09/14 08:05,21745,801E11270,240304,80FA75C10,13889.75,Swiss Franc,13889.75,Swiss Franc,ACH,1,1
2022/09/14 08:41,21745,801E11270,8354,80C27CCE0,2289.07,US Dollar,2289.07,US Dollar,ACH,1,1
2022/09/15 02:29,21745,801E11270,12,804F86260,642656.11,Rupee,642656.11,Rupee,ACH,1,1
2022/09/15 10:05,21745,801E11270,12963,8093E7B50,1021.97,Euro,1021.97,Euro,ACH,1,1
2022/09/15 14:26,21745,801E11270,10813,804324EF0,628969.09,Yen,628969.09,Yen,ACH,1,1
2022/09/09 12:43,3229,80137CE10,22345,80137E7E0,1088.99,US Dollar,1088.99,US Dollar,ACH,0,1
2022/09/09 12:35,15723,80A752E60,19535,80A755EC0,4270.04,US Dollar,4270.04,US Dollar,ACH,1,1
2022/09/09 12:58,19888,80ACE5950,11157,80ACE59A0,4980.93,US Dollar,4980.93,US Dollar,ACH,0,1
2022/09/09 12:51,111631,80B46B810,17327,80B48DEF0,3658.64,US Dollar,3658.64,US Dollar,ACH,1,1
2022/09/09 12:47,26024,80DC74C50,15730,80DC73EC0,279.41,US Dollar,279.41,US Dollar,ACH,0,1
2022/09/09 12:43,22,800176D40,19,8000AEDD0,27964.82,Australian Dollar,27964.82,Australian Dollar,ACH,1,1
2022/09/09 16:27,1,8001275E0,19,8000AEDD0,24385.46,Australian Dollar,24385.46,Australian Dollar,ACH,1,1
2022/09/10 12:23,11,800259050,19,8000AEDD0,23914.83,Australian Dollar,23914.83,Australian Dollar,ACH,1,1
2022/09/11 14:12,12,80005E9C0,19,8000AEDD0,22452.67,Australian Dollar,22452.67,Australian Dollar,ACH,1,1
2022/09/12 15:34,22,80012CB40,19,8000AEDD0,5159.07,Australian Dollar,5159.07,Australian Dollar,ACH,1,1
2022/09/13 02:13,23,80016FAF0,19,8000AEDD0,10770.64,Australian Dollar,10770.64,Australian Dollar,ACH,1,1
2022/09/13 08:44,11,800256EF0,19,8000AEDD0,12576.93,Australian Dollar,12576.93,Australian Dollar,ACH,1,1
2022/09/13 05:48,19,8000AEDD0,12,8000FFBD0,2529.15,Euro,2529.15,Euro,ACH,1,1
2022/09/15 13:07,19,8000AEDD0,10,8000F2A20,17262.88,US Dollar,17262.88,US Dollar,ACH,1,1
2022/09/15 14:14,19,8000AEDD0,2591,80043DF50,10554.25,Euro,10554.25,Euro,ACH,1,1
2022/09/16 05:12,19,8000AEDD0,11,800122A90,9704.27,Euro,9704.27,Euro,ACH,1,1
2022/09/09 12:46,17615,80881D660,5365,80881D700,1680.51,Euro,1680.51,Euro,ACH,0,1
2022/09/09 12:51,70,100428A08,248857,811D5F740,457.64,Saudi Riyal,457.64,Saudi Riyal,Cash,0,1
2022/09/09 13:22,16788,80A0E50B0,2824,80A0E5560,2463.51,US Dollar,2463.51,US Dollar,ACH,1,1
2022/09/09 13:14,227720,80B5D5BC0,8798,80B5D5E30,2217.36,US Dollar,2217.36,US Dollar,ACH,0,1
2022/09/09 13:03,224449,813785180,223645,813785130,3812.5,US Dollar,3812.5,US Dollar,ACH,0,1
2022/09/09 13:10,126191,809F7E9B0,24856,809F807E0,6010.43,Canadian Dollar,6010.43,Canadian Dollar,ACH,1,1
2022/09/09 13:58,1241,800949C40,1729,8017228B0,6037.56,US Dollar,6037.56,US Dollar,ACH,0,1
2022/09/09 13:42,18819,80CD7C590,2824,80CD7D7D0,6640.86,US Dollar,6640.86,US Dollar,ACH,0,1
2022/09/09 13:47,5466,802785180,24811,8027851D0,3110.06,Euro,3110.06,Euro,ACH,1,1
2022/09/09 14:23,123773,80D2ED3F0,15040,80D2EF790,4234.99,US Dollar,4234.99,US Dollar,ACH,0,1
2022/09/09 14:13,24869,81044DFC0,5140,81044E100,1341.82,US Dollar,1341.82,US Dollar,ACH,0,1
2022/09/09 14:05,130219,813FEB520,15085,813FEB3E0,3797.81,US Dollar,3797.81,US Dollar,ACH,0,1
2022/09/09 14:14,223026,811660C50,6030,811660CF0,2331.61,Euro,2331.61,Euro,ACH,0,1
2022/09/09 14:28,70,1004286A8,139216,813ED5D40,1253.05,Euro,1253.05,Euro,Cheque,1,1
2022/09/09 14:06,7,807C39FC0,220572,807C3C9D0,7397.77,UK Pound,7397.77,UK Pound,ACH,0,1
2022/09/09 14:18,135104,80D755F80,235551,80D756110,18442.63,Brazil Real,18442.63,Brazil Real,ACH,0,1
2022/09/09 14:25,148389,8123F5C20,148586,8123F5D10,1426.45,Saudi Riyal,1426.45,Saudi Riyal,ACH,1,1
2022/09/09 14:15,249176,812A70ED0,49508,812A70E80,71496.43,Saudi Riyal,71496.43,Saudi Riyal,ACH,1,1
2022/09/09 14:54,21575,80518D090,22828,80518D330,1997.89,US Dollar,1997.89,US Dollar,ACH,1,1
2022/09/09 14:52,19729,805B173D0,1241,805B0A6A0,12251.6,US Dollar,12251.6,US Dollar,ACH,0,1
2022/09/09 14:45,113744,80960A700,216645,80960AAF0,10519.12,US Dollar,10519.12,US Dollar,ACH,1,1
2022/09/09 14:53,1588,8119E7220,30974,8119E7000,4892.99,US Dollar,4892.99,US Dollar,ACH,0,1
2022/09/09 14:47,21387,800A15080,13554,80180D6B0,1023.07,Euro,1023.07,Euro,ACH,0,1
2022/09/09 14:51,2467,8023B1FD0,14290,8023B1B40,2884.25,Euro,2884.25,Euro,ACH,0,1
2022/09/09 14:42,214529,804D79AA0,13659,80608C780,350038.03,Rupee,350038.03,Rupee,ACH,1,1
2022/09/09 14:56,117304,807069350,116425,8070699E0,57937.8,Ruble,57937.8,Ruble,ACH,0,1
2022/09/09 14:56,211,80CE1FF00,211,80D5D6B20,18359.81,Brazil Real,18359.81,Brazil Real,ACH,0,1
2022/09/09 15:24,1068,8009EF8A0,11405,8009F84A0,2919.0,US Dollar,2919.0,US Dollar,ACH,0,1
2022/09/09 15:00,21258,80179B5C0,15447,8067CF240,1158.33,US Dollar,1158.33,US Dollar,ACH,0,1
2022/09/09 15:16,221130,80972EC20,9482,80972F250,9689.01,US Dollar,9689.01,US Dollar,ACH,0,1
2022/09/09 15:09,4403,813A50700,117299,813A50890,2378.33,US Dollar,2378.33,US Dollar,ACH,1,1
2022/09/09 15:28,70,1004286A8,23,80063C9D0,1181.76,Euro,1181.76,Euro,Cheque,0,1
2022/09/09 15:15,15231,80266F880,23691,8021353D0,1549.19,Euro,1549.19,Euro,ACH,1,1
2022/09/09 15:21,125607,809952630,125633,809952CC0,2370.06,Canadian Dollar,2370.06,Canadian Dollar,ACH,1,1
2022/09/09 15:12,135155,80D8C5D60,235551,80D8C9120,20006.26,Brazil Real,20006.26,Brazil Real,ACH,0,1
2022/09/09 15:52,211075,806FDBB90,115359,806FDB960,2400.95,US Dollar,2400.95,US Dollar,ACH,0,1
2022/09/09 15:32,115700,806FDA270,115359,806FDB960,2394.79,US Dollar,2394.79,US Dollar,ACH,1,1
2022/09/09 15:38,18324,806FF8160,115359,806FDB960,2446.61,US Dollar,2446.61,US Dollar,ACH,0,1
2022/09/09 15:55,1244,80A58A8E0,17732,80A58B7B0,655.38,US Dollar,655.38,US Dollar,ACH,1,1
2022/09/09 15:52,29,80CDF7CA0,10,80CDF7D90,8935.78,Brazil Real,8935.78,Brazil Real,ACH,0,1
2022/09/09 15:31,121,811B9CEB0,119,811BB5480,11869.74,Saudi Riyal,11869.74,Saudi Riyal,ACH,1,1
2022/09/09 15:30,249176,812A70ED0,49508,812A70E80,17579.07,Saudi Riyal,17579.07,Saudi Riyal,ACH,1,1
2022/09/09 15:59,150240,812D22980,48309,811C599A0,74116.0,Saudi Riyal,74116.0,Saudi Riyal,ACH,1,1
2022/09/10 07:41,150240,812D22980,222,811B83280,28341.71,Saudi Riyal,28341.71,Saudi Riyal,ACH,1,1
2022/09/11 18:02,150240,812D22980,119,811C597B0,27043.63,Saudi Riyal,27043.63,Saudi Riyal,ACH,1,1
2022/09/09 16:21,19023,8057D8B40,210575,8057D9360,644.32,Euro,644.32,Euro,ACH,1,1
2022/09/09 16:17,137897,80F7A55C0,138832,80F7A35B0,27682.39,Euro,27682.39,Euro,ACH,0,1
2022/09/09 16:18,17769,80F7A11E0,138832,80F7A35B0,260.88,Euro,260.88,Euro,ACH,0,1
2022/09/09 16:06,18428,80F79E4E0,138832,80F7A35B0,18235.46,Euro,18235.46,Euro,ACH,0,1
2022/09/09 16:17,251369,813F07590,147863,813F07360,600.4,Euro,600.4,Euro,ACH,0,1
2022/09/09 16:14,128853,80BC6BC20,1267,80BC69EC0,20640.87,Yuan,20640.87,Yuan,ACH,0,1
2022/09/09 16:27,13969,805C79490,114185,805C79620,254229.41,Rupee,254229.41,Rupee,ACH,0,1
2022/09/09 16:56,113744,8057E4310,3149,8057E3700,3624.26,US Dollar,3624.26,US Dollar,ACH,0,1
2022/09/09 16:46,70,1004286A8,8823,8048C2A80,2929.2,Euro,2929.2,Euro,Cheque,1,1
2022/09/09 16:58,5328,813E64900,223026,813E63770,4999.95,Euro,4999.95,Euro,ACH,0,1
2022/09/09 16:58,27684,813E8F2D0,7548,813E8F280,3812.91,Euro,3812.91,Euro,ACH,0,1
2022/09/09 16:47,1665,813E8EF20,7548,813E8F280,1287.54,Euro,1287.54,Euro,ACH,1,1
2022/09/09 16:33,143496,8114937B0,45601,8114961E0,2563.82,Shekel,2563.82,Shekel,ACH,1,1
2022/09/11 10:33,19729,80544C970,5329,802D9D740,11917.17,Euro,11917.17,Euro,ACH,1,1
2022/09/10 11:54,220,8000D7130,22062,80DA97DD0,9968.97,Euro,9968.97,Euro,ACH,1,1
2022/09/10 14:34,225734,809A1A300,224449,80FF51600,5770.4,US Dollar,5770.4,US Dollar,ACH,1,1
2022/09/10 11:16,11904,8051972F0,1267,80A209200,90307.04,Yuan,90307.04,Yuan,ACH,1,1
2022/09/09 17:11,12,800212E40,1362,800213DC0,4913.95,US Dollar,4913.95,US Dollar,ACH,0,1
2022/09/09 17:12,10,8002143C0,1362,800213DC0,3718.69,US Dollar,3718.69,US Dollar,ACH,0,1
2022/09/09 17:18,21258,803AC15E0,1674,803AC17C0,1721.86,US Dollar,1721.86,US Dollar,ACH,1,1
2022/09/09 17:16,15747,80B871C30,17327,80B870660,3607.93,US Dollar,3607.93,US Dollar,ACH,0,1
2022/09/09 17:01,29802,80B870CF0,17327,80B870660,2112.94,US Dollar,2112.94,US Dollar,ACH,0,1
2022/09/09 17:24,19723,80DB0A7F0,18097,80DB12EA0,52018.45,Yuan,52018.45,Yuan,ACH,1,1
2022/09/09 17:05,214050,8053C9410,13184,8053CBEC0,11531.31,Rupee,11531.31,Rupee,ACH,1,1
2022/09/09 17:23,140754,80FC95DA0,242993,80FC95FD0,3130.65,Swiss Franc,3130.65,Swiss Franc,ACH,0,1
2022/09/09 17:07,50528,812D0C600,148350,812D0C3C0,14744.79,Saudi Riyal,14744.79,Saudi Riyal,ACH,1,1
2022/09/09 17:09,124,813747681,15,8137476D1,0.3776,Bitcoin,0.3776,Bitcoin,Bitcoin,1,1
2022/09/09 17:36,2439,80253CF50,10,80253D1C0,3431.59,US Dollar,3431.59,US Dollar,ACH,0,1
2022/09/09 17:55,21611,80D136110,14549,80D137300,4987.9,US Dollar,4987.9,US Dollar,ACH,0,1
2022/09/09 17:41,115700,80D136BD0,14549,80D137300,3600.38,US Dollar,3600.38,US Dollar,ACH,0,1
2022/09/09 17:44,246789,813593C80,25382,813593B90,1770.76,Euro,1770.76,Euro,ACH,0,1
2022/09/09 17:35,40836,80F06BED0,240229,80F06BE30,1460.49,Swiss Franc,1460.49,Swiss Franc,ACH,0,1
2022/09/09 17:42,513,805BC9B90,150240,812D05B70,1498.7,Saudi Riyal,1498.7,Saudi Riyal,Cash,0,1
2022/09/09 18:11,70,1004286A8,11657,800FD6B00,766.04,Euro,766.04,Euro,Credit Card,0,1
2022/09/09 18:17,24811,80BB2B3D0,16011,80BB2B830,3376.69,Euro,3376.69,Euro,ACH,0,1
2022/09/09 18:09,27365,812650970,11852,812653160,432.13,Euro,432.13,Euro,ACH,0,1
2022/09/09 18:06,8539,8128B8200,25536,8128B77E0,3876.33,Euro,3876.33,Euro,ACH,0,1
2022/09/09 18:05,8248,80467C9E0,19740,80467F170,65439.74,Yuan,65439.74,Yuan,ACH,0,1
2022/09/09 18:19,6,804A495C0,7,804A4A250,21257.44,Rupee,21257.44,Rupee,ACH,1,1
2022/09/09 18:02,143493,81052E060,43735,81052E4D0,2593.97,Shekel,2593.97,Shekel,ACH,0,1
2022/09/09 18:12,25075,802873390,131167,8104787A0,16067.62,Euro,16067.62,Euro,ACH,1,1
2022/09/10 11:26,25075,802873390,17649,80EBECAD0,4091.59,Euro,4091.59,Euro,ACH,1,1
2022/09/10 12:40,25075,802873390,214,80C4F7380,379567.57,Mexican Peso,379567.57,Mexican Peso,ACH,1,1
2022/09/10 13:16,25075,802873390,115656,80D49F930,5700.42,Euro,5700.42,Euro,ACH,1,1
2022/09/11 15:26,25075,802873390,223026,80BA8AD00,11169.71,Euro,11169.71,Euro,ACH,1,1
2022/09/11 17:42,25075,802873390,33884,80CB568B0,296075.66,Mexican Peso,296075.66,Mexican Peso,ACH,1,1
2022/09/12 16:18,25075,802873390,14277,80EBF9190,9713.95,Euro,9713.95,Euro,ACH,1,1
2022/09/12 16:49,25075,802873390,218989,80F00D2B0,49054.14,Yuan,49054.14,Yuan,ACH,1,1
2022/09/09 18:09,48308,811EDA7A0,48309,81235EAA0,18754.02,Saudi Riyal,18754.02,Saudi Riyal,ACH,1,1
2022/09/12 15:05,48309,81235EAA0,119,81235E8B0,18158.95,Saudi Riyal,18158.95,Saudi Riyal,ACH,1,1
2022/09/11 11:05,48308,811EDA7A0,223,811A65E30,31774.15,Saudi Riyal,31774.15,Saudi Riyal,ACH,1,1
2022/09/12 06:40,223,811A65E30,119,81235E8B0,32084.43,Saudi Riyal,32084.43,Saudi Riyal,ACH,1,1
2022/09/12 07:02,48308,811EDA7A0,48910,8120D49E0,6273.91,Saudi Riyal,6273.91,Saudi Riyal,ACH,1,1
2022/09/10 15:43,48910,8120D49E0,119,81235E8B0,7589.12,Saudi Riyal,7589.12,Saudi Riyal,ACH,1,1
2022/09/11 09:16,48308,811EDA7A0,48526,8120D4990,69219.09,Saudi Riyal,69219.09,Saudi Riyal,ACH,1,1
2022/09/13 10:08,48526,8120D4990,119,81235E8B0,77168.22,Saudi Riyal,77168.22,Saudi Riyal,ACH,1,1
2022/09/12 16:59,48308,811EDA7A0,149345,812D1AC00,62624.08,Saudi Riyal,62624.08,Saudi Riyal,ACH,1,1
2022/09/13 12:50,149345,812D1AC00,119,81235E8B0,9393.09,Saudi Riyal,9393.09,Saudi Riyal,ACH,1,1
2022/09/10 10:32,48308,811EDA7A0,48308,811ED7DF0,15339.0,Saudi Riyal,15339.0,Saudi Riyal,ACH,1,1
2022/09/10 18:56,48308,811ED7DF0,119,81235E8B0,14193.55,Saudi Riyal,14193.55,Saudi Riyal,ACH,1,1
2022/09/13 17:59,48308,811EDA7A0,249118,812D1A650,59140.58,Saudi Riyal,59140.58,Saudi Riyal,ACH,1,1
2022/09/10 05:55,249118,812D1A650,119,81235E8B0,55163.91,Saudi Riyal,55163.91,Saudi Riyal,ACH,1,1
2022/09/12 08:46,48308,811EDA7A0,148348,81235EE30,14228.54,Saudi Riyal,14228.54,Saudi Riyal,ACH,1,1
2022/09/11 06:30,48308,811EDA7A0,148016,811C4EDD0,71346.99,Saudi Riyal,71346.99,Saudi Riyal,ACH,1,1
2022/09/12 14:24,148016,811C4EDD0,119,81235E8B0,74628.48,Saudi Riyal,74628.48,Saudi Riyal,ACH,1,1
2022/09/12 08:05,48308,811EDA7A0,251264,812D1B280,87724168.28,Saudi Riyal,87724168.28,Saudi Riyal,ACH,1,1
2022/09/11 05:52,48308,811EDA7A0,223,812D1A410,37845.11,Saudi Riyal,37845.11,Saudi Riyal,ACH,1,1
2022/09/11 19:30,223,812D1A410,119,81235E8B0,37845.11,Saudi Riyal,37845.11,Saudi Riyal,ACH,1,1
2022/09/13 11:38,48308,811EDA7A0,118,811A67510,40642.11,Saudi Riyal,40642.11,Saudi Riyal,ACH,1,1
2022/09/10 11:00,118,811A67510,119,81235E8B0,45385.21,Saudi Riyal,45385.21,Saudi Riyal,ACH,1,1
2022/09/09 18:37,21550,801B71C30,24132,801B704A0,2276.94,US Dollar,2276.94,US Dollar,ACH,0,1
2022/09/09 18:57,23691,805EFD150,10709,805EF36A0,334.54,Euro,334.54,Euro,ACH,0,1
2022/09/09 18:34,23691,8018F2940,14657,80BB26220,788.07,Euro,788.07,Euro,ACH,0,1
2022/09/09 18:53,20861,807C024E0,138010,812C2D2F0,23277088.27,Euro,23277088.27,Euro,ACH,0,1
2022/09/09 18:42,16991,813C3BDC0,20,813C3BE60,1157.02,Euro,1157.02,Euro,ACH,1,1
2022/09/09 18:32,10605,803E54B60,9665,803E556E0,331886.26,Yen,331886.26,Yen,ACH,1,1
2022/09/09 18:49,27621,80A3515A0,27621,80A351640,5063.43,Australian Dollar,5063.43,Australian Dollar,ACH,1,1
2022/09/09 18:42,50202,812D129C0,222,812D127D0,70077.51,Saudi Riyal,70077.51,Saudi Riyal,ACH,1,1
2022/09/09 18:41,232391,80C8966E0,17222,80EE57F40,19796.29,US Dollar,19796.29,US Dollar,ACH,1,1
2022/09/10 03:04,232391,80C8966E0,1522,801C7C860,11666.56,Euro,11666.56,Euro,ACH,1,1
2022/09/10 07:16,232391,80C8966E0,139793,80F519ED0,16114.69,Swiss Franc,16114.69,Swiss Franc,ACH,1,1
2022/09/10 16:26,232391,80C8966E0,12004,8014EA0D0,5620.46,Euro,5620.46,Euro,ACH,1,1
2022/09/10 16:53,232391,80C8966E0,115656,806D3C9E0,2539.57,Euro,2539.57,Euro,ACH,1,1
2022/09/10 20:34,232391,80C8966E0,25960,80A6A9B40,16305.14,Euro,16305.14,Euro,ACH,1,1
2022/09/12 09:29,232391,80C8966E0,1244,803421B00,9291.8,US Dollar,9291.8,US Dollar,ACH,1,1
2022/09/13 12:57,232391,80C8966E0,27954,80DADEFF0,1247008.84,US Dollar,1247008.84,US Dollar,ACH,1,1
2022/09/09 18:31,231212,80ED002D0,142950,8107D2090,36568.12,Shekel,36568.12,Shekel,ACH,1,1
2022/09/10 07:23,231212,80ED002D0,6,80AF9E380,954.28,Australian Dollar,954.28,Australian Dollar,ACH,1,1
2022/09/10 12:32,231212,80ED002D0,29715,80CB11750,44561.41,Yuan,44561.41,Yuan,ACH,1,1
2022/09/10 14:07,231212,80ED002D0,1047,8006B5930,16974.64,US Dollar,16974.64,US Dollar,ACH,1,1
2022/09/10 15:52,231212,80ED002D0,1244,800A79350,3104.45,US Dollar,3104.45,US Dollar,ACH,1,1
2022/09/10 16:16,231212,80ED002D0,1502,805EB9B90,9099.08,Euro,9099.08,Euro,ACH,1,1
2022/09/11 14:57,231212,80ED002D0,1688,80152EDC0,7901.37,US Dollar,7901.37,US Dollar,ACH,1,1
2022/09/11 18:14,231212,80ED002D0,240243,80F5AB7A0,4802.11,Swiss Franc,4802.11,Swiss Franc,ACH,1,1
2022/09/11 22:22,231212,80ED002D0,110,80CCC00B0,37127.49,Brazil Real,37127.49,Brazil Real,ACH,1,1
2022/09/12 05:16,231212,80ED002D0,212818,8053B7850,271984.19,Rupee,271984.19,Rupee,ACH,1,1
2022/09/12 09:11,231212,80ED002D0,235580,80D599C70,38316.91,Brazil Real,38316.91,Brazil Real,ACH,1,1
2022/09/12 09:43,231212,80ED002D0,220,808FDE640,768.63,US Dollar,768.63,US Dollar,ACH,1,1
2022/09/12 10:20,231212,80ED002D0,31208,80FB8A6A0,11734.77,US Dollar,11734.77,US Dollar,ACH,1,1
2022/09/12 14:43,231212,80ED002D0,115,80CEC52A0,2829.41,Brazil Real,2829.41,Brazil Real,ACH,1,1
2022/09/12 17:26,231212,80ED002D0,211075,80D4C7160,15168.56,US Dollar,15168.56,US Dollar,ACH,1,1
2022/09/09 19:08,70,100428660,117453,812EF4160,1211.82,US Dollar,1211.82,US Dollar,Cheque,0,1
2022/09/09 19:05,22,8002A7F70,22,8002A8D80,3559.05,Euro,3559.05,Euro,ACH,0,1
2022/09/09 19:11,5365,8025408E0,13265,802540890,3278.93,Euro,3278.93,Euro,ACH,0,1
2022/09/09 19:23,11056,801D46830,22,8025BD750,1001.58,Euro,1001.58,Euro,ACH,0,1
2022/09/09 19:10,120292,80839DAD0,5,80839DB20,3329.9,UK Pound,3329.9,UK Pound,ACH,1,1
2022/09/09 19:28,13057,801564480,1412,8051E3B20,11136.67,US Dollar,11136.67,US Dollar,ACH,1,1
2022/09/10 11:02,210319,803E75780,1412,8051E3B20,3298.25,US Dollar,3298.25,US Dollar,ACH,1,1
2022/09/11 19:29,29251,807ABA360,1412,8051E3B20,8884.75,US Dollar,8884.75,US Dollar,ACH,1,1
2022/09/12 16:24,10,80071C080,1412,8051E3B20,13188.16,US Dollar,13188.16,US Dollar,ACH,1,1
